NOx,WIND_DIREC,O3,NMHC,CO,NO,NO2,RH,PM10,CH4,WIND_SPEED,AMB_TEMP,THC,WS_HR,WD_HR,SO2,DATE,Hour,PM2.5
28,75,5.9,0.19,0.43,11,17,69,31,2,1.9,29,2.2,1.5,87,3.5,2017/6/22,6,8
32,175,13,0.23,0.6,12,20,65,31,2,1.5,31,2.2,1.3,106,6.1,2017/6/22,7,6
26,216,19,0.18,0.43,7.4,19,64,34,1.9,2.5,32,2.1,1.6,200,6.1,2017/6/22,8,19
13,219,16,0.06,0.18,4.4,8.6,61,36,1.8,2.8,33,1.9,1.7,221,2.8,2017/6/22,9,10
6.3,301,18,0.01,0.11,2,4.3,57,29,1.8,3.8,33,1.8,2.1,269,1.3,2017/6/22,10,9
4.7,280,20,0,0.09,1.3,3.5,57,30,1.8,2.6,33,1.8,3.2,295,1.2,2017/6/22,11,6
4,289,22,0,0.09,1.1,2.9,55,28,1.8,3,34,1.8,2.9,291,1.3,2017/6/22,12,3
4.8,277,26,-0.01,0.09,1.2,3.6,60,25,1.8,4,33,1.8,3.8,283,2.1,2017/6/22,13,5
4.8,282,25,-0.01,0.09,1.4,3.4,63,17,1.8,4.5,33,1.8,4.2,279,1.5,2017/6/22,14,1
4.8,273,30,-0.01,0.09,1.2,3.6,67,18,1.8,4.5,32,1.8,4,274,1.9,2017/6/22,15,6
6.4,272,26,0,0.11,1.6,4.8,70,20,1.8,2.9,32,1.8,3.3,272,1.3,2017/6/22,16,3
6.2,270,23,0,0.11,1.4,4.8,73,21,1.8,3.4,31,1.8,4,275,0.5,2017/6/22,17,2
8.2,285,18,0.01,0.13,1.3,6.9,71,18,1.8,1.9,31,1.8,2.2,271,1.3,2017/6/22,18,6
6.9,316,17,0,0.11,1.1,5.8,74,20,1.8,2,30,1.8,2.1,292,0.4,2017/6/22,19,7
8.9,27,15,0.01,0.14,1.1,7.9,78,19,1.8,1.7,30,1.8,0.8,347,0.4,2017/6/22,21,6
7.7,317,17,0.02,0.15,1.1,6.6,77,13,1.8,1.1,30,1.8,0.8,340,0.5,2017/6/22,22,2
7.6,314,15,0.01,0.13,0.9,6.7,77,17,1.8,1.2,30,1.8,1,311,1.3,2017/6/22,23,2
16,249,2.9,0.15,0.21,1.4,15,72,24,1.8,1,30,2,1,241,4.2,2017/6/21,0,11
17,31,4.5,0.15,0.17,3.1,14,74,24,1.9,1.2,29,2,0,7.2,3.3,2017/6/21,1,12
26,50,0.3,0.25,0.42,7.8,18,75,28,2.1,0.9,29,2.4,1.1,40,3.4,2017/6/21,2,10
19,96,2.5,0.14,0.26,2.8,17,71,34,2,1.3,29,2.1,1.3,94,4.5,2017/6/21,3,14
13,98,6.3,0.09,0.17,1.2,12,68,42,1.9,1.2,28,2,1.1,131,3.4,2017/6/21,4,8
13,155,6.6,0.09,0.2,1.4,11,67,38,1.9,1.1,29,2,0.9,114,1.9,2017/6/21,5,6
18,122,8.9,0.14,0.31,4.8,13,63,36,1.9,2,30,2,1.4,141,2.4,2017/6/21,6,1
30,166,13,0.23,0.63,11,19,61,34,1.9,2.3,31,2.1,2,154,5.7,2017/6/21,7,9
21,202,13,0.13,0.29,7.2,14,65,41,1.8,2.6,31,1.9,2.3,206,4.8,2017/6/21,8,12
16,195,14,0.06,0.17,6.3,9.6,67,39,1.8,3.6,32,1.8,2.5,200,3,2017/6/21,9,10
10,205,19,0.03,0.14,3.3,6.9,63,34,1.8,3.6,32,1.8,3.2,198,1.8,2017/6/21,10,9
8.2,229,21,0.04,0.15,2.4,5.8,64,22,1.8,3.6,33,1.8,2.8,209,1.8,2017/6/21,11,1
5.8,216,18,0.02,0.12,1.6,4.2,63,27,1.8,4,33,1.8,3,224,1.6,2017/6/21,12,4
7.1,218,20,0.02,0.12,2.3,4.7,63,22,1.8,2.4,32,1.8,2.8,215,1.7,2017/6/21,13,6
6.8,187,17,0.03,0.12,2.1,4.7,62,21,1.8,3.1,33,1.8,2.5,218,1.6,2017/6/21,14,9
7.2,223,17,0.02,0.13,2.3,4.9,61,14,1.8,3.3,33,1.8,2.6,213,1.4,2017/6/21,15,8
8,228,16,0.04,0.16,2.6,5.3,60,17,1.8,2,32,1.8,2.1,213,1.4,2017/6/21,16,10
9.9,251,14,0.07,0.23,1.8,8.1,66,28,1.8,1.4,32,1.9,1.8,231,1.7,2017/6/21,17,11
11,222,11,0.07,0.25,1.5,9.4,69,26,1.8,1.9,31,1.8,1.3,229,1.5,2017/6/21,18,12
11,216,9.6,0.08,0.26,0.9,11,71,29,1.8,1.9,30,1.9,1.5,212,2.5,2017/6/21,19,9
14,202,5.9,0.11,0.32,1.5,13,74,17,1.8,1.6,30,1.9,0.3,248,2.8,2017/6/21,21,8
16,197,3.5,0.1,0.29,1.8,15,72,15,1.8,1.8,30,1.9,1.3,213,4,2017/6/21,22,5
17,209,2.2,0.13,0.24,2.3,15,73,17,1.8,1.2,30,2,0.7,224,6.3,2017/6/21,23,5
9.8,321,12,0.06,0.13,0.6,9.2,78,24,1.8,0.6,29,1.9,0.6,234,2.8,2017/6/20,0,3
8.6,177,11,0.05,0.12,0.4,8.3,80,24,1.8,1.3,29,1.9,0,109,2.3,2017/6/20,1,7
14,109,5.8,0.11,0.26,0.8,14,79,32,2,2.1,29,2.1,1.5,104,3.5,2017/6/20,2,10
16,157,3.5,0.16,0.29,1,15,80,38,2.1,1.6,28,2.3,1.9,130,4.1,2017/6/20,3,14
16,192,3.3,0.18,0.29,1.5,15,79,39,2.1,1.1,28,2.3,1.1,187,4.5,2017/6/20,4,11
19,137,2.9,0.19,0.3,2.7,17,80,37,2.1,2.1,28,2.3,1.4,134,5.7,2017/6/20,5,11
25,83,4.9,0.2,0.37,7.9,17,79,41,2.1,2.1,29,2.3,1.5,116,6.6,2017/6/20,6,6
31,37,7.6,0.28,0.63,12,19,77,41,2.2,1.2,29,2.5,1.2,70,4.9,2017/6/20,7,9
21,222,12,0.14,0.4,7,14,73,35,1.9,2.3,30,2,1.3,209,4.9,2017/6/20,8,6
10,207,15,0.05,0.15,3.3,6.7,68,32,1.8,2.3,31,1.8,1.8,217,4,2017/6/20,9,8
8.9,213,17,0.04,0.15,2.8,6.1,66,27,1.8,2.3,31,1.8,2,208,3.1,2017/6/20,10,11
5.3,254,17,0.02,0.11,1.6,3.8,68,30,1.8,2,31,1.8,2,250,2.3,2017/6/20,11,10
3.6,254,17,0.01,0.09,1,2.6,59,24,1.8,1.7,32,1.8,1.8,241,1.8,2017/6/20,12,13
3.9,283,18,0.01,0.08,1.2,2.7,61,25,1.8,3,32,1.8,1.8,276,1.7,2017/6/20,13,5
3.4,212,20,0.01,0.08,0.7,2.8,65,24,1.8,2.1,32,1.8,1.7,267,2.1,2017/6/20,14,11
4.6,247,16,0.02,0.1,1.3,3.3,59,27,1.8,2.7,32,1.8,1.6,240,1.5,2017/6/20,15,11
3.9,250,15,0.02,0.1,1.1,2.8,55,21,1.8,2.1,32,1.8,1.7,250,1.2,2017/6/20,16,11
6.6,239,14,0.02,0.13,1.3,5.4,62,19,1.8,1.4,31,1.8,1.6,259,1.8,2017/6/20,17,2
7.8,269,13,0.03,0.15,1,6.8,66,19,1.8,1.2,30,1.8,1.1,244,2.3,2017/6/20,18,7
9.3,358,12,0.05,0.24,0.8,8.6,70,24,1.8,0.7,30,1.8,0.5,337,2.6,2017/6/20,19,4
8.4,264,13,0.02,0.14,0.8,7.7,71,23,1.8,0.8,30,1.8,0.7,286,2.8,2017/6/20,20,13
13,191,9.2,0.08,0.28,0.9,12,73,26,1.8,1.7,30,1.9,0.7,198,2.5,2017/6/20,21,10
16,252,5.5,0.11,0.29,1.3,14,74,24,1.8,1,30,1.9,0.5,254,3,2017/6/20,22,14
18,216,3.1,0.16,0.31,2.1,16,73,31,1.8,1,30,2,0.3,216,3.6,2017/6/20,23,14
7.8,119,11,0.04,0.16,1.1,6.7,91,35,1.9,1.5,26,2,1.8,132,1.1,2017/6/18,0,1
9.9,138,8.6,0.07,0.21,0.7,9.2,91,25,1.9,2.2,26,2,1.5,145,1.9,2017/6/18,1,1
8.9,163,8.8,0.1,0.25,0.7,8.2,90,24,2,0.9,26,2.1,0.9,154,2,2017/6/18,2,2
11,145,6.4,0.12,0.23,0.5,10,90,19,2,1.5,26,2.1,1,115,6.5,2017/6/18,3,3
9.9,310,9.4,0.09,0.17,0.6,9.4,89,27,2,1.9,26,2.1,1,113,5.7,2017/6/18,4,6
9.8,99,13,0.03,0.16,0.7,9.1,90,22,1.8,1.3,26,1.9,0.2,357,1.6,2017/6/18,5,2
15,121,8,0.09,0.23,1.8,14,91,30,1.9,1.3,25,2,1.4,102,1.5,2017/6/18,6,8
15,150,8.2,0.1,0.3,3.2,12,91,20,1.9,1.4,26,2,1.2,124,1.4,2017/6/18,7,4
15,139,12,0.1,0.35,4.3,11,91,22,1.9,1.6,26,2,1,144,1.2,2017/6/18,8,5
24,154,16,0.19,0.59,7.2,17,89,22,1.9,2.1,28,2.1,1.4,134,2.2,2017/6/18,9,2
21,200,23,0.16,0.48,5.3,16,84,34,1.9,3.8,29,2,2.2,171,5,2017/6/18,10,9
10,221,18,0.04,0.17,3.3,6.9,78,44,1.8,3.6,30,1.8,3.5,209,3.4,2017/6/18,11,7
7.1,219,19,0.02,0.15,2,5.1,74,41,1.8,3.5,31,1.8,3.3,211,2.1,2017/6/18,12,9
8.2,207,16,0.03,0.15,3,5.2,73,42,1.8,4.4,31,1.8,3.6,198,2.5,2017/6/18,13,4
6.5,191,18,0.02,0.13,2.6,4,70,31,1.8,3.8,31,1.8,3.5,207,1.5,2017/6/18,14,11
6.7,205,15,0.02,0.15,2.2,4.5,71,33,1.8,3.4,30,1.8,3.1,206,1.4,2017/6/18,15,11
7.3,236,13,0.03,0.17,1.8,5.5,73,32,1.8,1.7,30,1.8,1.7,224,1.5,2017/6/18,16,13
9,218,9.5,0.06,0.23,2.1,6.9,74,35,1.8,1.4,30,1.8,0.9,229,1.1,2017/6/18,17,4
12,237,6.6,0.08,0.28,2.4,10,75,38,1.8,1.2,30,1.9,1,226,1.2,2017/6/18,18,8
14,247,6.2,0.11,0.29,1.8,12,75,32,1.8,1.5,29,1.9,1.4,242,1.8,2017/6/18,19,1
18,265,3.8,0.14,0.37,3,15,77,27,1.8,1.4,29,1.9,0.9,242,2.3,2017/6/18,20,8
23,283,1.8,0.15,0.42,6,17,79,23,1.8,0.6,29,2,0.8,217,3.5,2017/6/18,21,1
22,226,1.4,0.13,0.38,4.8,17,80,22,1.8,1.6,29,2,0.6,219,5.2,2017/6/18,22,5
21,194,2.3,0.1,0.25,3.4,18,80,27,1.8,1.6,29,1.9,1.6,190,6.9,2017/6/18,23,13
20,326,3.5,0.18,0.39,3.1,17,84,36,1.9,1.5,27,2.1,0.4,167,7.4,2017/6/16,0,21
17,129,5.6,0.17,0.37,1.5,15,85,32,1.9,1.5,27,2.1,0.4,115,5.6,2017/6/16,1,13
15,109,6.1,0.18,0.3,1.3,14,86,36,1.9,1.9,26,2.1,1.2,74,4.1,2017/6/16,2,11
14,111,7.2,0.1,0.19,1.5,13,88,38,1.9,1.3,26,2,0.9,114,3.4,2017/6/16,3,11
9.9,73,10,0.07,0.14,1,9,88,39,1.9,1.4,26,1.9,1.1,84,2.3,2017/6/16,4,9
12,75,7.3,0.11,0.19,0.9,11,88,32,1.9,1.6,26,2,0.5,120,1.8,2017/6/16,5,5
15,147,6.8,0.11,0.25,2.3,13,87,33,1.9,1.6,26,2,0.6,103,1.8,2017/6/16,6,7
36,109,5.5,0.24,0.7,17,19,84,32,1.9,1.2,27,2.1,1,116,2.3,2017/6/16,7,9
53,111,4.9,0.36,1.01,27,26,80,34,1.9,1.7,28,2.3,1.4,131,4.5,2017/6/16,8,23
29,68,12,0.2,0.44,13,16,77,36,1.8,2,29,2,1.6,75,,2017/6/16,9,24
16,261,17,0.12,0.24,5.6,10,76,42,1.8,2.3,30,1.9,1.2,286,1.8,2017/6/16,10,28
5.3,277,20,0.01,0.11,1.3,4,77,45,1.7,2.7,30,1.8,2.6,269,1.2,2017/6/16,11,13
4.3,292,22,0,0.09,0.7,3.7,73,37,1.7,2.9,31,1.7,2.8,285,0.3,2017/6/16,12,12
5.9,245,19,,0.12,1.4,4.5,75,33,,4.1,31,,2.4,245,,2017/6/16,13,4
6.6,273,22,0.02,0.11,1.5,5.1,75,36,1.7,3.9,31,1.8,3,265,,2017/6/16,14,12
9,239,14,0.04,0.18,1.7,7.3,82,37,1.7,2.1,29,1.8,1.5,253,,2017/6/16,16,12
12,256,10,0.06,0.26,2.3,10,83,33,1.8,1.9,29,1.8,1.7,256,1.7,2017/6/16,17,13
13,263,9.6,0.05,0.22,1.8,11,84,30,1.7,1.6,29,1.8,1.4,268,1.8,2017/6/16,18,18
14,16,8.6,0.09,0.28,1.6,12,85,38,1.8,1.2,29,1.9,0.8,275,1.9,2017/6/16,19,9
30,50,1.4,0.21,0.48,8.8,22,87,41,1.8,2.1,28,2,1.6,38,3.5,2017/6/16,20,4
34,88,1.3,0.28,0.42,10,24,88,38,1.9,1.5,27,2.1,1.3,74,5.1,2017/6/16,21,6
18,99,6.3,0.1,0.3,2.2,16,88,37,1.8,2,27,1.9,1.3,92,2.5,2017/6/16,22,9
19,153,6,0.13,0.34,2,17,87,30,1.8,1.3,27,2,1.3,138,2.7,2017/6/16,23,8
23,4.7,8.7,0.23,0.25,3.1,20,86,32,1.9,2,27,2.1,0.4,344,204,2017/6/15,0,10
9.1,1.2,18,0.05,0.12,0.6,8.4,88,32,1.8,0.7,26,1.9,0.1,139,7.4,2017/6/15,1,7
9.4,1,14,0.08,0.17,0.4,9,89,33,1.8,1.3,26,1.9,0.4,41,271,2017/6/15,2,9
14,2.4,9.8,0.1,0.16,0.6,14,89,28,1.9,2.4,26,2,1.1,131,187,2017/6/15,3,4
14,1.5,13,0.08,0.12,1.5,12,89,26,1.8,1.1,26,1.9,0.7,140,49,2017/6/15,4,7
15,0.6,12,0.09,0.19,1.5,13,90,24,1.9,0.9,26,1.9,0.5,136,96,2017/6/15,5,7
17,0.9,12,0.07,0.22,2.9,14,89,23,1.8,1,26,1.9,1.1,122,128,2017/6/15,6,6
34,1.4,5.4,0.21,0.63,12,22,88,22,1.9,1.6,26,2.1,0.7,128,78,2017/6/15,7,13
47,1.9,3.3,0.3,0.87,20,27,89,26,1.9,1.7,26,2.2,1.4,71,98,2017/6/15,8,9
40,2.4,3.5,0.23,0.51,17,23,90,30,1.9,1.5,26,2.1,1.6,114,128,2017/6/15,9,16
29,2.6,5.8,0.2,0.33,9,20,91,32,1.9,1.8,25,2.1,1.9,94,86,2017/6/15,10,5
33,2.7,3.8,0.24,0.35,11,22,92,24,1.9,1.8,25,2.1,1.4,111,161,2017/6/15,11,10
35,2.4,4.2,0.21,0.4,14,21,92,20,1.9,1.5,26,2.1,1.2,60,61,2017/6/15,12,10
43,3.4,2.6,0.22,0.42,20,23,92,24,1.9,1.4,26,2.1,0.6,88,197,2017/6/15,13,13
41,2.9,4.6,0.28,0.4,19,22,93,32,1.9,2.2,26,2.1,1.6,101,104,2017/6/15,14,11
25,2.5,8.3,0.19,0.26,9.5,16,93,37,1.8,1.7,26,2,2,95,97,2017/6/15,15,4
27,2.2,6.8,0.2,0.34,7.8,19,92,35,1.9,1.2,26,2.1,1.3,89,94,2017/6/15,16,9
37,2.2,3.7,0.31,0.64,14,23,90,29,1.9,1.3,27,2.2,1.3,56,56,2017/6/15,17,6
48,3.1,1.4,0.38,0.88,22,27,89,29,1.9,1,27,2.3,1.1,51,92,2017/6/15,18,10
50,5,0.6,0.45,0.92,23,27,88,29,1.9,0.9,27,2.3,0.4,53,52,2017/6/15,19,9
63,5.4,0.7,0.51,1.18,37,26,88,38,1.9,1.1,27,2.4,0.6,35,66,2017/6/15,20,13
70,6.7,0.8,0.54,1.29,45,25,88,44,2,0.9,27,2.5,0.3,60,326,2017/6/15,21,12
58,7.2,0.9,0.6,1.34,34,24,87,50,2,0.7,27,2.6,0.5,143,335,2017/6/15,22,20
38,7.6,1.2,0.38,0.83,17,21,86,44,1.9,1.1,27,2.3,1,97,95,2017/6/15,23,19
11,105,13,0.04,0.14,0.8,10,85,31,1.8,2.4,28,1.9,2.4,90,2.5,2017/6/13,0,5
7.1,178,16,0.03,0.11,0.8,6.3,84,32,1.8,2.3,28,1.9,1.4,143,0.9,2017/6/13,1,5
9,125,13,0.05,0.12,0.9,8.1,85,24,1.9,1.9,27,1.9,1.6,124,0.9,2017/6/13,2,7
9.6,119,14,0.06,0.11,0.8,8.7,87,21,1.9,2.9,27,1.9,2.1,122,1.2,2017/6/13,3,8
8.8,104,16,0.04,0.09,1.6,7.2,86,19,1.9,2,27,1.9,2.1,111,0.6,2017/6/13,4,7
9.2,114,13,0.05,0.11,1.4,7.8,86,22,1.9,2.1,27,2,2.2,113,0.6,2017/6/13,5,6
12,127,13,0.08,0.21,3.1,8.9,82,24,1.9,2.5,28,2,2,131,0.8,2017/6/13,6,1
19,133,14,0.14,0.43,7.1,12,74,26,1.9,3.7,30,2,2.9,141,2.9,2017/6/13,7,1
22,150,17,0.17,0.49,7.8,14,68,25,1.8,3.6,32,2,2.7,157,5.5,2017/6/13,8,8
20,203,18,0.13,0.31,7.1,13,63,40,1.8,4.1,32,1.9,3.2,189,6.1,2017/6/13,9,14
11,201,22,0.09,0.12,3.7,7,59,,1.8,4.1,33,1.8,3.7,199,2.1,2017/6/13,12,1
9.1,195,18,0.05,0.12,3,6.1,60,39,1.8,4.4,33,1.8,4.2,199,1.6,2017/6/13,13,1
12,200,17,0.07,0.13,4.3,7.4,62,34,1.8,4,33,1.8,3.8,193,2,2017/6/13,14,6
11,194,17,0.05,0.13,3.5,7.2,64,35,1.8,4.3,32,1.8,4.3,198,1.7,2017/6/13,15,12
12,213,15,0.07,0.17,3.3,8.3,68,34,1.8,2.8,32,1.8,3.4,204,1.6,2017/6/13,16,8
11,215,14,0.08,0.22,2.5,8.6,71,39,1.8,3.3,31,1.8,3,211,1.1,2017/6/13,17,5
9.9,230,15,0.08,0.23,1.9,8,74,38,1.8,1.1,30,1.8,2.4,213,1.1,2017/6/13,18,12
13,248,10,0.11,0.27,2.7,10,78,39,1.8,1.4,30,1.9,1,227,1.2,2017/6/13,19,10
10,209,11,0.1,0.24,1.5,8.9,79,35,1.8,1.9,30,1.9,0.5,227,1.5,2017/6/13,20,10
9.8,194,14,0.06,0.18,1.3,8.5,77,33,1.8,2.6,30,1.8,1.9,205,1.9,2017/6/13,21,4
11,200,12,0.06,0.19,1.6,9.1,77,27,1.8,2.7,30,1.8,1.4,202,2.2,2017/6/13,22,12
12,90,8.9,0.06,0.17,1.3,10,76,28,1.8,1.8,30,1.9,1.5,156,2,2017/6/13,23,5
13,139,5.2,0.12,0.24,1.4,12,70,38,1.9,2.6,31,2.1,2.4,150,4.5,2017/6/11,0,18
12,76,5.5,0.08,0.21,1.1,11,72,37,1.9,1.4,30,2,1.6,85,2.7,2017/6/11,1,9
12,111,5.4,0.08,0.21,0.9,11,75,34,1.9,1.6,30,2,1,71,1.9,2017/6/11,2,14
11,170,5.8,0.1,0.21,0.9,10,74,26,1.9,2,30,2,1.5,141,2.4,2017/6/11,3,7
16,151,4.6,0.14,0.26,2.2,14,72,29,1.9,1.8,30,2.1,1.9,149,4.1,2017/6/11,4,5
19,115,4,0.16,0.33,3.4,15,70,33,1.9,2.3,30,2.1,1.4,116,4.6,2017/6/11,5,4
16,86,9.1,0.11,0.22,4.8,11,68,31,1.9,2.5,30,2,2.1,127,3.2,2017/6/11,6,5
15,157,15,0.1,0.29,5,10,66,24,1.9,2.4,31,2,1.7,126,3,2017/6/11,7,10
15,202,19,0.16,0.33,4.9,10,62,29,1.8,6,33,1.9,4.1,186,6.1,2017/6/11,9,16
11,201,19,0.11,0.15,4,6.6,62,27,1.8,5.5,33,1.9,5.1,194,2.8,2017/6/11,10,12
10,177,18,0.04,0.15,3.8,6.2,61,22,1.8,4.6,33,1.8,4.2,184,1.6,2017/6/11,11,1
10,199,18,0.04,0.15,3.9,6.3,60,21,1.8,5.7,34,1.8,4.1,190,1.5,2017/6/11,12,6
8.6,202,17,0.02,0.13,3.4,5.2,61,28,1.8,5.2,33,1.8,4.8,201,1.3,2017/6/11,13,6
8.8,199,17,0.03,0.14,3.5,5.3,65,28,1.8,5.4,33,1.8,4.6,202,1.1,2017/6/11,14,9
9.7,201,19,0.03,0.15,3.3,6.4,67,31,1.8,3.7,33,1.8,4.2,202,1.6,2017/6/11,15,7
10,203,22,0.04,0.18,2.9,7.2,69,30,1.8,3.8,32,1.8,3.2,208,1.6,2017/6/11,16,9
11,225,24,0.04,0.21,2.3,8.7,75,35,1.8,2.5,31,1.8,2.8,208,1.9,2017/6/11,17,6
12,203,22,0.04,0.21,1.9,10,74,30,1.8,2.6,31,1.8,2.2,207,2.4,2017/6/11,18,7
12,198,19,0.03,0.19,1.6,10,75,29,1.8,2.4,31,1.8,2,204,2,2017/6/11,19,9
14,169,16,0.05,0.22,1.8,13,74,27,1.8,1.7,31,1.8,1.6,200,2.1,2017/6/11,20,4
17,154,14,0.07,0.22,1.9,15,72,26,1.8,2.1,31,1.9,1.7,177,3.8,2017/6/11,21,8
19,167,12,0.11,0.24,1.9,17,71,19,1.8,2.1,31,1.9,1.4,178,4.4,2017/6/11,22,1
17,169,14,0.13,0.18,1.8,15,72,14,1.8,2.4,31,1.9,2,188,5.2,2017/6/11,23,1
17,77,5.2,0.17,0.36,2,15,71,23,1.9,1.8,30,2.1,1.8,113,1,2017/6/10,0,2
14,127,7.8,0.11,0.27,0.6,13,73,33,1.9,0.9,30,2,0.5,91,,2017/6/10,1,4
13,45,7.5,0.1,0.23,0.6,12,73,31,1.9,1.6,30,2,0.9,67,,2017/6/10,2,3
19,27,3.7,0.21,0.24,0.7,18,76,34,1.9,1.3,29,2.1,1.2,35,0,2017/6/10,3,5
26,45,1.7,0.34,0.28,2,23,77,24,2,1,29,2.3,0.9,62,0.4,2017/6/10,4,16
18,57,10,0.11,0.3,3.7,14,72,26,1.9,1.1,30,2,0.9,65,,2017/6/10,6,18
21,62,17,0.13,0.4,5.9,15,68,34,1.9,1.6,31,2.1,1.1,51,,2017/6/10,7,15
25,241,28,0.21,0.52,6.3,19,64,41,1.9,1.9,32,2.2,0.3,222,,2017/6/10,8,18
27,198,11,0.17,0.38,12,15,60,42,1.8,4.7,33,2,3.3,198,3.3,2017/6/10,9,19
18,192,12,0.09,0.28,8.3,9.3,56,39,1.8,4.5,34,1.9,4,188,0.3,2017/6/10,10,18
15,203,15,0.08,0.18,6.7,8.6,59,44,1.8,5,34,1.9,3.9,200,,2017/6/10,11,12
11,207,14,0.05,0.14,4.3,6.6,61,39,1.8,5.4,34,1.8,4.9,201,2.5,2017/6/10,12,10
11,199,11,0.04,0.14,4.6,5.9,60,37,1.8,3.7,34,1.8,4.8,201,2.4,2017/6/10,13,6
11,206,11,0.05,0.13,4.7,6,61,37,1.8,4.3,33,1.8,4.9,200,2.5,2017/6/10,14,6
9.9,193,13,0.04,0.13,3.9,6.1,65,34,1.8,4.9,33,1.8,4.3,199,2.2,2017/6/10,15,11
9.9,196,14,0.04,0.15,3.2,6.7,66,30,1.8,3.2,33,1.8,3.3,205,2.1,2017/6/10,16,11
12,207,12,0.06,0.2,3.7,8.4,66,30,1.8,2.9,32,1.8,3.1,204,2.2,2017/6/10,17,16
15,203,7.6,0.06,0.21,3,12,72,32,1.8,3,31,1.8,2.9,202,2.8,2017/6/10,18,19
17,161,7.1,0.09,0.22,1.9,15,75,39,1.8,2,31,1.9,2.7,194,3.4,2017/6/10,19,14
24,191,2.1,0.11,0.28,3.8,20,73,31,1.8,3.3,31,1.9,2.4,197,4.5,2017/6/10,20,9
23,203,2.2,0.11,0.31,3.8,19,70,33,1.8,2.6,31,1.9,2.2,195,5.5,2017/6/10,21,3
21,179,2.3,0.15,0.33,3.8,18,69,34,1.8,2.6,31,2,2,197,7.2,2017/6/10,22,13
18,137,3.6,0.23,0.44,2.3,16,66,36,1.8,3.7,31,2.1,2.5,156,7.3,2017/6/10,23,14
21,127,18,0.17,0.37,1.1,20,77,40,1.9,1.5,29,2.1,1.1,92,,2017/6/9,0,9
14,92,20,0.12,0.25,0.6,13,75,39,1.9,1,28,2,1,55,,2017/6/9,1,6
15,48,15,0.12,0.25,0.9,14,77,39,1.9,1.1,28,2,0.9,56,,2017/6/9,2,3
14,41,13,0.12,0.24,0.9,14,80,45,1.9,1.2,28,2,1,57,,2017/6/9,3,13
16,35,12,0.11,0.23,0.6,15,80,53,1.9,0.7,28,2,1.1,41,,2017/6/9,4,12
16,27,13,0.15,0.24,0.8,15,80,39,1.9,0.9,28,2.1,0.6,29,,2017/6/9,5,17
34,18,15,0.46,0.42,5.5,28,78,40,2,1.2,29,2.4,0.5,2.4,0.7,2017/6/9,6,15
36,12,25,0.32,0.44,6.6,29,72,34,1.9,1.2,30,2.3,0.5,354,4.3,2017/6/9,7,6
38,318,38,0.4,0.68,6.1,32,67,47,1.9,1.5,31,2.3,0.7,14,4.5,2017/6/9,8,14
30,292,59,0.23,0.48,4.2,26,64,47,1.9,2.2,32,2.1,1.2,300,,2017/6/9,9,16
23,263,73,0.16,0.35,1.9,21,67,61,1.9,2.5,32,2,2.9,288,5.1,2017/6/9,10,28
18,206,50,0.11,0.36,2.5,16,59,59,1.8,2.9,33,2,3.1,210,2.8,2017/6/9,11,16
10,212,24,0.04,0.16,2.3,7.9,61,50,1.8,3,33,1.8,2.9,206,,2017/6/9,12,16
8.3,211,21,0.04,0.13,2,6.3,64,31,1.8,2.9,33,1.8,2.8,225,2.7,2017/6/9,13,10
8.9,216,18,0.03,0.14,2.5,6.4,64,27,1.8,4.1,33,1.8,3.3,213,1.9,2017/6/9,14,11
7.8,227,13,0.03,0.14,2.4,5.4,62,27,1.8,2.8,33,1.8,3,225,1.4,2017/6/9,15,7
9.3,228,13,0.04,0.16,2.6,6.7,56,25,1.8,2.7,33,1.8,2,234,1.7,2017/6/9,16,2
13,236,11,0.06,0.22,3.9,9.2,56,27,1.8,3.3,33,1.9,2.1,225,2.9,2017/6/9,17,5
16,221,8.8,0.08,0.29,2.6,14,65,29,1.8,1.7,31,1.9,1.9,207,4.3,2017/6/9,18,5
21,118,5,0.12,0.35,2.5,18,70,28,1.8,1,31,1.9,1.3,198,4.4,2017/6/9,19,12
24,328,6.3,0.16,0.33,1.7,22,72,28,1.8,1.2,31,2,0.8,194,6.2,2017/6/9,20,16
22,200,2.3,0.1,0.23,3.9,18,73,24,1.8,2.3,31,1.9,2.3,194,8.4,2017/6/9,21,12
25,192,0.8,0.1,0.24,6.7,18,65,25,1.8,3,31,1.9,2.2,194,9.1,2017/6/9,22,5
22,175,0.9,0.14,0.26,4.3,17,66,21,1.8,2.8,31,2,2.7,191,10,2017/6/9,23,1
14,50,14,0.11,0.23,0.7,13,83,33,1.9,1.6,30,2,0.9,32,2.5,2017/6/8,0,12
16,298,12,0.1,0.3,0.6,15,79,32,1.9,1,30,2,0.7,20,3.4,2017/6/8,1,21
13,175,13,0.15,0.22,0.4,13,82,38,1.9,1.8,29,2.1,0.8,172,2.6,2017/6/8,2,23
11,284,15,0.13,0.2,0.4,11,86,32,1.9,1,28,2.1,1,207,2.9,2017/6/8,3,24
20,248,7.4,0.23,0.25,0.8,19,88,34,1.9,1,28,2.1,0.3,324,5.7,2017/6/8,4,24
24,229,7.1,0.14,0.28,10,14,77,19,1.8,2.2,30,1.9,1.2,222,10,2017/6/8,7,8
17,208,12,0.07,0.25,7.2,9.6,73,29,1.8,3,31,1.9,2.5,210,4.5,2017/6/8,8,10
