序號,縣市,鄉鎮市區,測站,監測日期,測項(單位),小時測值,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
247,高雄市,左營區,左營,2017/06/10,"相對濕度 RH (percent)",71,73,73,76,77,76,72,68,64,60,56,59,61,60,61,65,66,66,72,75,73,70,69,66
248,高雄市,左營區,左營,2017/06/10,"懸浮微粒 PM 10  (μg/m 3 )",23,33,31,34,24,21,26,34,41,42,39,44,39,37,37,34,30,30,32,39,31,33,34,36
249,高雄市,左營區,左營,2017/06/10,"甲烷 CH4 (ppm)",1.9,1.9,1.9,1.9,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
250,高雄市,左營區,左營,2017/06/10,"風速 WIND_SPEED (m/sec)",1.8,0.9,1.6,1.3,1,1.4,1.1,1.6,1.9,4.7,4.5,5,5.4,3.7,4.3,4.9,3.2,2.9,3,2,3.3,2.6,2.6,3.7
251,高雄市,左營區,左營,2017/06/10,"溫度 AMB_TEMP (℃)",30,30,30,29,29,29,30,31,32,33,34,34,34,34,33,33,33,32,31,31,31,31,31,31
252,高雄市,左營區,左營,2017/06/10,"總碳氫化合物 THC (ppm)",2.1,2,2,2.1,2.3,2.1,2,2.1,2.2,2,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2,2.1
253,高雄市,左營區,左營,2017/06/10,"小時風速值 WS_HR (m/sec)",1.8,0.5,0.9,1.2,0.9,1.3,0.9,1.1,0.3,3.3,4,3.9,4.9,4.8,4.9,4.3,3.3,3.1,2.9,2.7,2.4,2.2,2,2.5
254,高雄市,左營區,左營,2017/06/10,"小時風向值 WD_HR (degrees)",113,91,67,35,62,100,65,51,222,198,188,200,201,201,200,199,205,204,202,194,197,195,197,156
255,高雄市,左營區,左營,2017/06/10,"二氧化硫 SO2 (ppb)",1,,,0,0.4,,,,,3.3,0.3,,2.5,2.4,2.5,2.2,2.1,2.2,2.8,3.4,4.5,5.5,7.2,7.3
256,高雄市,左營區,左營,2017/06/09,"氮氧化物 NOx (ppb)",21,14,15,14,16,16,34,36,38,30,23,18,10,8.3,8.9,7.8,9.3,13,16,21,24,22,25,22
257,高雄市,左營區,左營,2017/06/09,"風向 WIND_DIREC (degrees)",127,92,48,41,35,27,18,12,318,292,263,206,212,211,216,227,228,236,221,118,328,200,192,175
258,高雄市,左營區,左營,2017/06/09,"臭氧 O3 (ppb)",18,20,15,13,12,13,15,25,38,59,73,50,24,21,18,13,13,11,8.8,5,6.3,2.3,0.8,0.9
259,高雄市,左營區,左營,2017/06/09,"細懸浮微粒 PM 2.5  (μg/m 3 )",9,6,3,13,12,17,15,6,14,16,28,16,16,10,11,7,2,5,5,12,16,12,5,1
260,高雄市,左營區,左營,2017/06/09,"非甲烷碳氫化合物 NMHC (ppm)",0.17,0.12,0.12,0.12,0.11,0.15,0.46,0.32,0.4,0.23,0.16,0.11,0.04,0.04,0.03,0.03,0.04,0.06,0.08,0.12,0.16,0.1,0.1,0.14
261,高雄市,左營區,左營,2017/06/09,"一氧化碳 CO (ppm)",0.37,0.25,0.25,0.24,0.23,0.24,0.42,0.44,0.68,0.48,0.35,0.36,0.16,0.13,0.14,0.14,0.16,0.22,0.29,0.35,0.33,0.23,0.24,0.26
262,高雄市,左營區,左營,2017/06/09,"一氧化氮 NO (ppb)",1.1,0.6,0.9,0.9,0.6,0.8,5.5,6.6,6.1,4.2,1.9,2.5,2.3,2,2.5,2.4,2.6,3.9,2.6,2.5,1.7,3.9,6.7,4.3
263,高雄市,左營區,左營,2017/06/09,"二氧化氮 NO2 (ppb)",20,13,14,14,15,15,28,29,32,26,21,16,7.9,6.3,6.4,5.4,6.7,9.2,14,18,22,18,18,17
264,高雄市,左營區,左營,2017/06/09,"相對濕度 RH (percent)",77,75,77,80,80,80,78,72,67,64,67,59,61,64,64,62,56,56,65,70,72,73,65,66
265,高雄市,左營區,左營,2017/06/09,"懸浮微粒 PM 10  (μg/m 3 )",40,39,39,45,53,39,40,34,47,47,61,59,50,31,27,27,25,27,29,28,28,24,25,21
266,高雄市,左營區,左營,2017/06/09,"甲烷 CH4 (ppm)",1.9,1.9,1.9,1.9,1.9,1.9,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
267,高雄市,左營區,左營,2017/06/09,"風速 WIND_SPEED (m/sec)",1.5,1,1.1,1.2,0.7,0.9,1.2,1.2,1.5,2.2,2.5,2.9,3,2.9,4.1,2.8,2.7,3.3,1.7,1,1.2,2.3,3,2.8
268,高雄市,左營區,左營,2017/06/09,"溫度 AMB_TEMP (℃)",29,28,28,28,28,28,29,30,31,32,32,33,33,33,33,33,33,33,31,31,31,31,31,31
269,高雄市,左營區,左營,2017/06/09,"總碳氫化合物 THC (ppm)",2.1,2,2,2,2,2.1,2.4,2.3,2.3,2.1,2,2,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2,1.9,1.9,2
270,高雄市,左營區,左營,2017/06/09,"小時風速值 WS_HR (m/sec)",1.1,1,0.9,1,1.1,0.6,0.5,0.5,0.7,1.2,2.9,3.1,2.9,2.8,3.3,3,2,2.1,1.9,1.3,0.8,2.3,2.2,2.7
271,高雄市,左營區,左營,2017/06/09,"小時風向值 WD_HR (degrees)",92,55,56,57,41,29,2.4,354,14,300,288,210,206,225,213,225,234,225,207,198,194,194,194,191
272,高雄市,左營區,左營,2017/06/09,"二氧化硫 SO2 (ppb)",,,,,,,0.7,4.3,4.5,,5.1,2.8,,2.7,1.9,1.4,1.7,2.9,4.3,4.4,6.2,8.4,9.1,10
273,高雄市,左營區,左營,2017/06/08,"氮氧化物 NOx (ppb)",14,16,13,11,20,26,26,24,17,10,11,10,8.2,5.3,3.2,3.8,6,6.4,10,16,35,29,38,47
274,高雄市,左營區,左營,2017/06/08,"風向 WIND_DIREC (degrees)",50,298,175,284,248,228,65,229,208,197,196,211,213,280,282,260,255,287,53,48,47,18,36,28
275,高雄市,左營區,左營,2017/06/08,"臭氧 O3 (ppb)",14,12,13,15,7.4,1.7,4.2,7.1,12,18,19,25,23,18,19,16,16,21,27,11,3.6,13,5,2.4
276,高雄市,左營區,左營,2017/06/08,"細懸浮微粒 PM 2.5  (μg/m 3 )",12,21,23,24,24,,,8,10,11,18,10,7,1,3,8,10,15,15,13,14,8,18,13
277,高雄市,左營區,左營,2017/06/08,"非甲烷碳氫化合物 NMHC (ppm)",0.11,0.1,0.15,0.13,0.23,0.27,0.16,0.14,0.07,0.05,0.05,0.05,0.03,0.01,0,0.01,0.02,0.02,0.03,0.08,0.22,0.38,0.7,0.54
278,高雄市,左營區,左營,2017/06/08,"一氧化碳 CO (ppm)",0.23,0.3,0.22,0.2,0.25,0.26,0.25,0.28,0.25,0.19,0.18,0.17,0.16,0.1,0.09,0.09,0.12,0.13,0.17,0.29,0.59,0.42,0.51,0.55
279,高雄市,左營區,左營,2017/06/08,"一氧化氮 NO (ppb)",0.7,0.6,0.4,0.4,0.8,5.4,10,10,7.2,3.7,3.8,3,2.6,1.9,1.2,1.2,1.8,1.8,1,1.7,7.4,1.3,2.1,8.1
280,高雄市,左營區,左營,2017/06/08,"二氧化氮 NO2 (ppb)",13,15,13,11,19,21,15,14,9.6,6.7,7.1,6.9,5.6,3.4,2.1,2.6,4.2,4.6,9.5,14,28,28,36,39
281,高雄市,左營區,左營,2017/06/08,"相對濕度 RH (percent)",83,79,82,86,88,88,86,77,73,69,64,63,62,65,71,72,69,73,77,85,88,84,83,81
282,高雄市,左營區,左營,2017/06/08,"懸浮微粒 PM 10  (μg/m 3 )",33,32,38,32,34,23,24,19,29,31,36,27,23,17,20,21,24,27,34,32,32,37,43,50
283,高雄市,左營區,左營,2017/06/08,"甲烷 CH4 (ppm)",1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9
284,高雄市,左營區,左營,2017/06/08,"風速 WIND_SPEED (m/sec)",1.6,1,1.8,1,1,1,1.3,2.2,3,3.4,3.1,2.5,2.9,4.6,3.7,2.5,2.3,3,2.5,1.9,1.9,0.6,0.6,0.8
285,高雄市,左營區,左營,2017/06/08,"溫度 AMB_TEMP (℃)",30,30,29,28,28,28,29,30,31,32,32,33,33,33,32,32,32,31,30,28,28,28,28,29
286,高雄市,左營區,左營,2017/06/08,"總碳氫化合物 THC (ppm)",2,2,2.1,2.1,2.1,2.1,2,1.9,1.9,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,2.1,2.3,2.6,2.5
287,高雄市,左營區,左營,2017/06/08,"小時風速值 WS_HR (m/sec)",0.9,0.7,0.8,1,0.3,0.7,0.6,1.2,2.5,2.5,2.8,2.7,2.4,3.1,3.4,3,2,2,1,2.1,0.8,1.2,0.9,0.8
288,高雄市,左營區,左營,2017/06/08,"小時風向值 WD_HR (degrees)",32,20,172,207,324,217,189,222,210,203,206,207,216,269,275,274,251,274,332,49,53,43,24,95
289,高雄市,左營區,左營,2017/06/08,"二氧化硫 SO2 (ppb)",2.5,3.4,2.6,2.9,5.7,10,12,10,4.5,3.2,2.9,3.8,3.5,3.2,2.3,2.6,2.2,1.9,2.5,1.6,3.6,5.5,9.5,11
290,高雄市,左營區,左營,2017/06/07,"氮氧化物 NOx (ppb)",6.8,7,13,17,18,17,21,23,26,39,14,9.3,8.3,6.8,8.8,7.3,6.4,4.6,6.3,7.8,10,15,9.2,7.6
291,高雄市,左營區,左營,2017/06/07,"風向 WIND_DIREC (degrees)",301,316,353,177,33,88,51,123,238,215,212,201,214,219,201,205,278,292,305,320,311,286,274,315
292,高雄市,左營區,左營,2017/06/07,"臭氧 O3 (ppb)",17,14,8.3,7,6.8,4.5,7.5,16,19,14,25,24,25,21,20,20,19,20,31,27,22,15,21,22
293,高雄市,左營區,左營,2017/06/07,"細懸浮微粒 PM 2.5  (μg/m 3 )",1,6,2,13,,15,14,10,17,17,12,13,11,11,6,2,5,8,14,11,16,14,16,13
294,高雄市,左營區,左營,2017/06/07,"非甲烷碳氫化合物 NMHC (ppm)",0.02,0.02,0.02,0.18,0.17,0.15,0.16,0.21,0.23,0.21,0.09,0.05,0.04,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.04,0.04,0.02,0.02
295,高雄市,左營區,左營,2017/06/07,"一氧化碳 CO (ppm)",0.1,0.1,0.1,0.23,0.28,0.26,0.33,0.49,0.46,0.4,0.2,0.17,0.14,0.12,0.13,0.13,0.12,0.09,0.1,0.15,0.17,0.17,0.15,0.12
296,高雄市,左營區,左營,2017/06/07,"一氧化氮 NO (ppb)",0.8,0.9,0.9,1.1,0.9,1.5,5.1,6,5.9,14,3.9,2.6,2.2,1.8,2.5,2,1.6,1,0.5,0.3,0.6,0.5,0.5,0.5
297,高雄市,左營區,左營,2017/06/07,"二氧化氮 NO2 (ppb)",6,6.2,13,16,17,16,16,17,20,24,9.8,6.7,6.1,5,6.3,5.3,4.8,3.6,5.8,7.5,9.3,15,8.7,7.2
298,高雄市,左營區,左營,2017/06/07,"相對濕度 RH (percent)",85,85,85,84,86,88,87,83,74,71,66,64,64,62,61,59,65,74,79,81,80,79,80,84
299,高雄市,左營區,左營,2017/06/07,"懸浮微粒 PM 10  (μg/m 3 )",20,18,21,24,25,26,27,27,28,31,32,25,25,20,25,27,30,32,27,33,33,34,32,28
300,高雄市,左營區,左營,2017/06/07,"甲烷 CH4 (ppm)",1.8,1.8,1.8,2,1.9,2.3,2.2,2,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
301,高雄市,左營區,左營,2017/06/07,"風速 WIND_SPEED (m/sec)",0.9,0.6,0.5,1.7,0.5,1.1,1,1.9,2.1,2.6,3.5,2.7,3.7,4,2.8,3.2,2.9,3.2,1.8,1.2,1,1.5,1.3,0.9
302,高雄市,左營區,左營,2017/06/07,"溫度 AMB_TEMP (℃)",29,29,29,29,29,29,29,30,31,32,32,33,33,33,33,33,32,31,30,30,30,30,30,30
303,高雄市,左營區,左營,2017/06/07,"總碳氫化合物 THC (ppm)",1.8,1.8,1.8,2.2,2.1,2.4,2.3,2.2,2.1,2.1,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
304,高雄市,左營區,左營,2017/06/07,"小時風速值 WS_HR (m/sec)",0.8,0.6,0.6,0.1,0.5,0.8,1,1.2,1.2,1.5,2.5,2.6,2.9,3.7,2.9,2.6,1.9,3,2.5,1.3,1.2,1.2,0.9,0.7
305,高雄市,左營區,左營,2017/06/07,"小時風向值 WD_HR (degrees)",309,305,342,341,68,96,75,105,208,172,210,216,219,214,209,211,262,292,305,317,316,304,276,296
306,高雄市,左營區,左營,2017/06/07,"二氧化硫 SO2 (ppb)",4.6,2.8,4.2,3.9,5.3,3.6,4.4,6.6,10,21,5.2,3.4,3.7,2.8,3.4,3,2.9,2.8,2.8,2.5,2.7,3.3,2.5,2.2
307,高雄市,左營區,左營,2017/06/06,"氮氧化物 NOx (ppb)",20,13,13,13,15,23,23,33,30,33,16,8.5,8.1,8,7.8,4.5,7,6.4,5.3,10,14,12,18,12
308,高雄市,左營區,左營,2017/06/06,"風向 WIND_DIREC (degrees)",277,96,71,70,53,76,94,146,139,203,203,211,204,221,236,257,293,303,300,303,319,341,269,304
309,高雄市,左營區,左營,2017/06/06,"臭氧 O3 (ppb)",4.3,10,7.9,7.6,6.6,3.7,6.5,13,27,27,25,25,24,24,20,21,22,26,25,21,17,18,10,15
310,高雄市,左營區,左營,2017/06/06,"細懸浮微粒 PM 2.5  (μg/m 3 )",11,12,11,12,13,17,9,13,14,16,11,8,7,6,8,12,12,9,9,4,1,7,4,11
311,高雄市,左營區,左營,2017/06/06,"非甲烷碳氫化合物 NMHC (ppm)",0.15,0.09,0.13,0.11,0.12,0.13,0.14,0.19,0.21,0.23,0.08,0.04,0.04,0.11,0.04,0.01,0.03,0.01,0,0.01,0.01,0.01,0.02,0.01
312,高雄市,左營區,左營,2017/06/06,"一氧化碳 CO (ppm)",0.17,0.13,0.21,0.22,0.24,0.26,0.34,0.63,0.81,0.5,0.22,0.16,0.15,0.13,0.11,0.1,0.14,0.12,0.1,0.12,0.13,0.12,0.14,0.11
313,高雄市,左營區,左營,2017/06/06,"一氧化氮 NO (ppb)",1.5,0.8,1.1,1,1.2,5.2,7.1,11,7.3,8.3,4.7,2.4,2.2,2.1,2.2,1,1.6,1.1,0.8,0.7,1.1,0.9,1.4,1.3
314,高雄市,左營區,左營,2017/06/06,"二氧化氮 NO2 (ppb)",19,12,12,12,14,18,16,21,22,25,11,6.2,5.9,5.9,5.6,3.4,5.4,5.3,4.5,9.5,13,11,17,10
315,高雄市,左營區,左營,2017/06/06,"相對濕度 RH (percent)",84,84,85,86,84,83,79,72,66,62,61,58,55,51,52,60,60,71,77,81,83,85,84,84
316,高雄市,左營區,左營,2017/06/06,"懸浮微粒 PM 10  (μg/m 3 )",35,29,33,40,49,37,33,32,46,48,41,40,33,36,29,29,23,22,27,30,24,17,18,18
317,高雄市,左營區,左營,2017/06/06,"甲烷 CH4 (ppm)",1.8,1.9,2.1,2.1,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
318,高雄市,左營區,左營,2017/06/06,"風速 WIND_SPEED (m/sec)",0.9,1.4,1.4,1.2,1.2,1.8,1.8,1.2,2.7,2.4,3.3,3.7,2.6,3,3.3,2.6,3,3.1,2.1,2.2,1.6,0.8,1,1.2
319,高雄市,左營區,左營,2017/06/06,"溫度 AMB_TEMP (℃)",29,29,29,28,28,28,28,30,31,32,33,33,34,34,34,33,33,32,30,30,30,30,30,29
320,高雄市,左營區,左營,2017/06/06,"總碳氫化合物 THC (ppm)",2,2,2.3,2.2,2.2,2.1,2.1,2.1,2.1,2.1,1.9,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
321,高雄市,左營區,左營,2017/06/06,"小時風速值 WS_HR (m/sec)",0.6,0.9,1.5,1.1,1.1,1.5,1.3,1,1.5,1.7,2.9,2.9,2.3,2.5,2.8,2.4,1.3,2.3,2.3,1.9,1.3,1.1,0.7,1.1
322,高雄市,左營區,左營,2017/06/06,"小時風向值 WD_HR (degrees)",232,129,93,81,64,67,92,124,128,176,217,215,204,217,219,260,266,288,295,307,318,336,293,283
323,高雄市,左營區,左營,2017/06/06,"二氧化硫 SO2 (ppb)",7.1,3.2,2.3,2.2,2.2,2.7,2.8,4.5,7.5,,3.1,1.2,1.1,1.5,0.8,0.4,0.5,1.1,0.1,0.9,0.9,1.2,2.4,1
324,高雄市,左營區,左營,2017/06/05,"氮氧化物 NOx (ppb)",35,23,15,11,15,16,18,32,34,25,18,6.6,4.6,4.2,4.1,,5,5.4,8.1,9.6,22,32,26,20
325,高雄市,左營區,左營,2017/06/05,"風向 WIND_DIREC (degrees)",170,191,132,69,111,137,130,131,72,142,196,274,220,307,293,293,256,302,303,24,248,251,211,222
326,高雄市,左營區,左營,2017/06/05,"臭氧 O3 (ppb)",1.7,3.7,6.7,6.8,3.9,4.3,8.5,11,20,41,43,30,24,22,21,,21,22,22,15,5.8,0.8,1.4,4.3
327,高雄市,左營區,左營,2017/06/05,"細懸浮微粒 PM 2.5  (μg/m 3 )",3,1,1,1,1,2,10,8,10,14,30,28,23,,,15,14,12,13,21,23,22,15,9
328,高雄市,左營區,左營,2017/06/05,"非甲烷碳氫化合物 NMHC (ppm)",0.35,0.27,0.17,0.11,0.13,0.14,0.14,0.26,0.29,0.22,0.2,0.04,0.01,0.01,0,,0.02,0.02,0.01,0.06,0.14,0.2,0.15,0.1
329,高雄市,左營區,左營,2017/06/05,"一氧化碳 CO (ppm)",0.84,0.59,0.3,0.22,0.26,0.29,0.35,0.75,0.9,0.68,0.4,0.17,0.11,0.1,0.09,,0.12,0.13,0.12,0.24,0.42,0.49,0.36,0.21
330,高雄市,左營區,左營,2017/06/05,"一氧化氮 NO (ppb)",14,4.6,2.2,1.8,1.5,1.5,3.9,11,9,5.2,3,1.5,1.1,1,0.9,,0.9,0.9,0.7,0.9,1.8,7.7,5,2.2
331,高雄市,左營區,左營,2017/06/05,"二氧化氮 NO2 (ppb)",22,19,13,9.5,14,14,14,22,25,19,15,5.1,3.5,3.2,3.2,,4,4.5,7.4,8.8,20,24,21,18
332,高雄市,左營區,左營,2017/06/05,"相對濕度 RH (percent)",87,85,84,84,86,87,87,84,79,73,68,65,64,63,64,,68,71,76,77,76,80,82,83
333,高雄市,左營區,左營,2017/06/05,"懸浮微粒 PM 10  (μg/m 3 )",31,34,34,33,29,29,27,27,40,41,45,39,43,,,36,28,29,32,38,44,47,43,42
334,高雄市,左營區,左營,2017/06/05,"甲烷 CH4 (ppm)",2,2,2.1,2.1,2.3,2.3,2.2,2.1,2,1.9,1.9,1.8,1.8,1.8,1.8,,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
335,高雄市,左營區,左營,2017/06/05,"風速 WIND_SPEED (m/sec)",1.1,1.4,1.2,1,1.1,1.5,1.7,1.4,1.7,1.8,1.7,3,2.3,3,3.5,2.6,1.7,2.5,1.6,0.7,1.6,1.2,1.5,1.1
336,高雄市,左營區,左營,2017/06/05,"溫度 AMB_TEMP (℃)",27,27,27,27,26,26,27,28,29,31,32,32,32,33,32,,32,31,30,30,30,30,29,29
337,高雄市,左營區,左營,2017/06/05,"總碳氫化合物 THC (ppm)",2.4,2.3,2.2,2.2,2.4,2.4,2.3,2.3,2.3,2.2,2.1,1.8,1.8,1.8,1.8,,1.8,1.8,1.8,1.8,1.9,2,2,1.9
338,高雄市,左營區,左營,2017/06/05,"小時風速值 WS_HR (m/sec)",1,1.3,0.8,1.2,1.2,1.6,1.6,1.3,1.2,1.2,1.4,1.6,2.3,2.6,3.2,,2.4,2,2.2,0.9,0.7,0.8,0.9,1.1
339,高雄市,左營區,左營,2017/06/05,"小時風向值 WD_HR (degrees)",172,185,152,90,102,139,131,144,89,155,210,271,268,296,293,,284,298,300,310,218,230,232,221
340,高雄市,左營區,左營,2017/06/05,"二氧化硫 SO2 (ppb)",1.3,1.9,1.7,1.5,1.4,0.3,2.6,4.8,4.7,2.8,2.3,-0.3,,,3.7,,3.5,3.5,3.7,1.1,4.5,9.6,7.9,9.2
341,高雄市,左營區,左營,2017/06/02,"氮氧化物 NOx (ppb)",4.1,3.9,4.1,4.1,7,7,8.7,11,11,8.6,6,5.1,4.9,4.4,4.8,5.6,6.5,8.7,8.7,8.6,7.1,7.4,6.4,5.1
342,高雄市,左營區,左營,2017/06/02,"風向 WIND_DIREC (degrees)",237,229,232,227,242,230,224,228,229,232,236,231,239,245,253,244,247,249,234,232,224,226,214,230
343,高雄市,左營區,左營,2017/06/02,"臭氧 O3 (ppb)",16,15,13,14,13,13,13,13,14,16,18,18,18,20,18,18,18,17,17,16,17,16,16,16
344,高雄市,左營區,左營,2017/06/02,"細懸浮微粒 PM 2.5  (μg/m 3 )",12,12,16,14,7,1,1,2,7,6,12,12,10,17,15,12,15,7,11,7,2,3,4,8
345,高雄市,左營區,左營,2017/06/02,"非甲烷碳氫化合物 NMHC (ppm)",-0.01,-0.01,-0.01,-0.01,-0.01,0,0,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01
346,高雄市,左營區,左營,2017/06/02,"一氧化碳 CO (ppm)",0.08,0.08,0.08,0.08,0.08,0.09,0.12,0.21,0.21,0.15,0.14,0.13,0.13,0.12,0.12,0.13,0.16,0.18,0.18,0.16,0.16,0.16,0.14,0.11
347,高雄市,左營區,左營,2017/06/02,"一氧化氮 NO (ppb)",0.3,0.4,0.5,0.6,0.4,0.6,1,1.8,2.3,1.9,1.8,1.7,1.6,1.2,1.5,1.6,1.4,1.7,1,1,0.8,0.9,0.8,0.7
348,高雄市,左營區,左營,2017/06/02,"二氧化氮 NO2 (ppb)",3.8,3.4,3.6,3.5,6.6,6.4,7.7,9.3,9.1,6.6,4.2,3.4,3.3,3.2,3.3,4,5.1,7,7.7,7.5,6.4,6.5,5.6,4.5
349,高雄市,左營區,左營,2017/06/02,"相對濕度 RH (percent)",85,85,84,85,86,86,86,85,84,84,82,80,79,79,83,84,84,84,85,85,86,86,85,86
350,高雄市,左營區,左營,2017/06/02,"懸浮微粒 PM 10  (μg/m 3 )",34,31,31,30,28,22,24,29,31,31,33,35,37,48,43,43,52,47,55,53,59,44,39,38
351,高雄市,左營區,左營,2017/06/02,"甲烷 CH4 (ppm)",1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
352,高雄市,左營區,左營,2017/06/02,"風速 WIND_SPEED (m/sec)",3.1,3.7,3.9,3.8,3,3.4,3.8,3.2,3,4.8,4.4,5.3,4.5,4.6,4.6,3.6,3.1,2.9,2.8,2.7,2.5,2.6,3.4,3.5
353,高雄市,左營區,左營,2017/06/02,"溫度 AMB_TEMP (℃)",29,29,28,28,28,28,28,29,29,29,30,30,30,30,29,30,29,29,29,29,29,29,29,29
354,高雄市,左營區,左營,2017/06/02,"總碳氫化合物 THC (ppm)",1.7,1.8,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
355,高雄市,左營區,左營,2017/06/02,"小時風速值 WS_HR (m/sec)",2.9,3.2,3.2,3.3,3.1,3,2.7,2.9,3.3,3.7,4.4,4.7,4.8,3.7,3.8,3.6,2.9,2.7,2.4,2.5,2.5,2.2,2.8,3.2
356,高雄市,左營區,左營,2017/06/02,"小時風向值 WD_HR (degrees)",235,232,235,228,236,229,229,228,230,229,229,230,229,240,249,249,250,252,244,234,231,230,221,224
357,高雄市,左營區,左營,2017/06/02,"二氧化硫 SO2 (ppb)",2.4,2.1,1.8,1.4,1.5,1.6,1.7,1.9,1.9,2,2.3,2.5,2.1,2.4,2.2,2.2,2,2.2,2.3,1.9,1.9,2,2.3,2.3
358,高雄市,左營區,左營,2017/06/01,"氮氧化物 NOx (ppb)",9.1,5.8,5.1,5.7,13,16,23,34,13,8.8,5.4,4.6,,5.8,7.3,9.2,11,10,8.9,9,8,8.5,6.3,4.7
359,高雄市,左營區,左營,2017/06/01,"風向 WIND_DIREC (degrees)",210,217,31,62,108,84,39,277,255,277,277,234,262,255,237,234,235,225,231,239,235,246,241,223
360,高雄市,左營區,左營,2017/06/01,"臭氧 O3 (ppb)",21,25,25,23,16,8.8,6.6,7.5,20,22,23,,17,17,19,18,15,14,14,14,16,16,16,16
361,高雄市,左營區,左營,2017/06/01,"細懸浮微粒 PM 2.5  (μg/m 3 )",6,6,6,,,,7,7,9,7,5,,,7,6,15,10,11,5,12,17,10,9,3
362,高雄市,左營區,左營,2017/06/01,"非甲烷碳氫化合物 NMHC (ppm)",0.02,0.01,0.01,0.02,0.06,0.07,0.09,0.17,0.03,0.01,0.01,0,,,,0.01,0.03,0.04,0.01,0.01,0.01,0.01,0,0
363,高雄市,左營區,左營,2017/06/01,"一氧化碳 CO (ppm)",0.15,0.12,0.12,0.14,0.17,0.21,0.29,0.58,0.22,0.17,0.15,0.14,,0.12,0.13,0.15,0.18,0.21,0.14,0.13,0.14,0.15,0.12,0.1
364,高雄市,左營區,左營,2017/06/01,"一氧化氮 NO (ppb)",0,-0.2,-0.1,-0.2,0.7,1.3,3.5,11,2.5,1.6,1,1.1,,1,1,1.7,2.1,1.3,1,1.1,0.8,0.8,0.6,0.3
365,高雄市,左營區,左營,2017/06/01,"二氧化氮 NO2 (ppb)",9.1,6,5.1,5.9,12,15,19,23,10,7.2,4.3,3.6,,4.8,6.3,7.4,8.4,9.2,8,8,7.2,7.7,5.7,4.3
366,高雄市,左營區,左營,2017/06/01,"相對濕度 RH (percent)",81,83,85,85,85,85,84,83,83,80,78,76,77,86,82,82,82,84,86,86,86,85,85,85
367,高雄市,左營區,左營,2017/06/01,"懸浮微粒 PM 10  (μg/m 3 )",12,13,13,18,16,17,26,28,26,15,17,,,32,33,27,29,30,25,29,25,37,32,36
368,高雄市,左營區,左營,2017/06/01,"甲烷 CH4 (ppm)",1.8,1.8,1.8,1.8,2,2.1,2,2,1.8,1.8,1.8,1.8,,,,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
369,高雄市,左營區,左營,2017/06/01,"風速 WIND_SPEED (m/sec)",2.6,2.2,0.7,1.1,1.8,1.7,1,1.5,3.9,4.5,3.1,3.4,3.2,2.4,3,2.5,3.2,3.3,4,3,3.3,1.9,2.9,3.3
370,高雄市,左營區,左營,2017/06/01,"溫度 AMB_TEMP (℃)",28,28,28,28,28,27,28,28,29,30,30,30,29,27,30,29,29,29,28,29,29,29,29,29
371,高雄市,左營區,左營,2017/06/01,"總碳氫化合物 THC (ppm)",1.9,1.8,1.8,1.9,2,2.2,2.1,2.2,1.9,1.8,1.8,1.8,,,,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
